species	pathway	partial_spearman_rho_study_adjusted	partial_spearman_p	partial_spearman_fdr_q	response_effect_vector_spearman_rho	common_effect_studies	response_effect_sign_agreement	concordant_positive	concordant_inverse
species:Ruminococcus bromii	PWY-5030: L-histidine degradation III	-0.026191585413369033	0.667742355897555	0.8356531492194137	0.10000000000000003	5	0.6	0	0
species:Ruminococcus bromii	PWY-7013: L-1,2-propanediol degradation	-0.006393699683035853	0.9165597989577406	0.9645990620432285	-0.6	5	0.4	0	0
species:Ruminococcus bromii	PWY-4041: &gamma;-glutamyl cycle	-0.10002215190382385	0.10036550772041228	0.28760832545597537	-0.7	5	0.6	0	0
species:Ruminococcus bromii	GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	-0.06723144087757335	0.27006988478442595	0.5186158834024043	-0.6	5	0.2	0	1
species:Ruminococcus bromii	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	-0.1261023751131546	0.03802361261337578	0.15576999070862385	-0.5	5	0.4	0	0
species:Ruminococcus bromii	PWY-2941: L-lysine biosynthesis II	-0.08766142377003075	0.15009652013930735	0.3659917303863959	-0.3	5	0.0	0	0
species:Ruminococcus bromii	RUMP-PWY: formaldehyde oxidation I	0.09864205804131163	0.10516760773722399	0.2958485489788137	-0.8	5	0.4	0	0
species:Ruminococcus bromii	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	-0.04801041006020615	0.4311929831337395	0.6718528776768287	0.3	5	0.6	0	0
species:Ruminococcus bromii	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	-0.03488518483404506	0.5674560156737533	0.7724818393726727	0.10000000000000003	5	0.6	0	0
species:Ruminococcus bromii	PWY-5505: L-glutamate and L-glutamine biosynthesis	0.035849709791744615	0.5567862443831626	0.7656798142669728	0.3	5	0.8	0	0
species:Ruminococcus bromii	P108-PWY: pyruvate fermentation to propanoate I	0.0173264336333227	0.7764625088662362	0.8966556379459942	0.2	5	0.8	0	0
species:Ruminococcus bromii	PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	0.017274099499443293	0.7771199277132649	0.8970678748022016	-0.09999999999999998	5	0.6	0	0
species:Ruminococcus bromii	PWY-6895: superpathway of thiamin diphosphate biosynthesis II	0.12129908409304796	0.04604537592806267	0.1759729229738975	0.3	5	0.8	0	0
species:Ruminococcus bromii	ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	-0.06678391230069969	0.273278540097521	0.5221447195689453	0.10000000000000003	5	0.6	0	0
species:Ruminococcus bromii	ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.040201104000977345	0.5098950588253909	0.7328336887976046	0.6	5	1.0	1	0
species:Ruminococcus bromii	PWY0-781: aspartate superpathway	-0.033054970315785984	0.5879657338112663	0.7863632158471285	-0.3	5	0.6	0	0
species:Ruminococcus bromii	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	-0.04460543014714032	0.46461552028347963	0.6983788668356903	0.10000000000000003	5	0.4	0	0
species:Ruminococcus bromii	PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	-0.05044224130094251	0.4081960217621146	0.6526764536886539	-0.6	5	0.4	0	0
species:Ruminococcus bromii	PWY-5690: TCA cycle II (plants and fungi)	0.03797871901606505	0.5335846641304182	0.7497122148564609	0.3	5	0.8	0	0
species:Ruminococcus bromii	P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	-0.04660313475783061	0.4448353871341957	0.682936767316442	-0.10000000000000003	5	0.6	0	0
species:Ruminococcus bromii	PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	0.09310489093252203	0.12627979222328187	0.33114176105877535	0.9	5	1.0	1	0
species:Ruminococcus bromii	PYRIDNUCSAL-PWY: NAD salvage pathway I	-0.04511246789967304	0.4595495396513569	0.694586327106631	-1.0125574449829841e-18	5	0.0	0	0
species:Ruminococcus bromii	PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	0.10517136458089267	0.08396456199114863	0.2570160862477366	-0.3	5	0.4	0	0
species:Ruminococcus bromii	GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	-0.0033825186567174683	0.9557990392106264	0.9814104250586868	-0.4	5	0.6	0	0
species:Ruminococcus bromii	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	-0.028743449205673247	0.6375785735997356	0.817434821973238	-0.7	5	0.6	0	0
species:Ruminococcus bromii	PWY0-1479: tRNA processing	0.014049813418985407	0.8179119780719903	0.9179524372059766	-0.10000000000000003	5	0.8	0	0
species:Ruminococcus bromii	NAGLIPASYN-PWY: lipid IVA biosynthesis	-0.016052026051890395	0.7925157484792162	0.9049367895797303	0.2	5	0.6	0	0
species:Ruminococcus bromii	PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	0.04993690706410853	0.4129140404375005	0.6567958104724129	0.2	5	0.6	0	0
species:Ruminococcus bromii	PWY-6549: L-glutamine biosynthesis III	0.05266354137573103	0.3878387925216721	0.6342119005416013	-0.1	5	0.4	0	0
species:Ruminococcus bromii	PWY0-1297: superpathway of purine deoxyribonucleosides degradation	-0.05083679467964383	0.40453459932259467	0.6494680555070702	0.1	5	0.8	0	0
species:Ruminococcus bromii	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0.003678359194416701	0.9519376178156101	0.9798041368871122	-0.2	5	0.6	0	0
species:Ruminococcus bromii	PWY-7003: glycerol degradation to butanol	0.048488889850235785	0.4266100531451899	0.6678567870863403	0.5	5	0.6	0	0
species:Ruminococcus bromii	PWY-6167: flavin biosynthesis II (archaea)	0.26521344360107746	9.631553588470495e-06	0.0003059979907721991	-0.7999999999999999	5	0.2	0	0
species:Ruminococcus bromii	GALACTUROCAT-PWY: D-galacturonate degradation I	-0.05508605879296472	0.36635323702738454	0.6153092370431587	-0.4	5	0.6	0	0
species:Ruminococcus bromii	FERMENTATION-PWY: mixed acid fermentation	-0.014934308072919148	0.806667835308467	0.9125204997658969	-0.3	5	0.4	0	0
species:Ruminococcus bromii	FAO-PWY: fatty acid &beta;-oxidation I	-0.004663506049544922	0.9390877029038348	0.9738194549374882	1.0	5	0.8	0	0
species:Ruminococcus bromii	PWY-7242: D-fructuronate degradation	-0.016392126755679935	0.7882227547066557	0.9026612334994021	-0.4	5	0.6	0	0
species:Ruminococcus bromii	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0.03923168617866328	0.5201608920225489	0.7402140872350622	0.2	5	0.6	0	0
species:Ruminococcus bromii	PWY-5676: acetyl-CoA fermentation to butanoate II	-0.01795237305821499	0.7686119517638147	0.8926996693848096	-0.6	5	0.2	0	1
species:Ruminococcus bromii	PWY-6113: superpathway of mycolate biosynthesis	0.029477275217596514	0.6290111300826564	0.8123244375728789	-0.2	5	0.6	0	0
species:Ruminococcus bromii	ARGORNPROST-PWY: arginine, ornithine and proline interconversion	0.009444150086639375	0.8770143562894309	0.9464622250233596	0.1	5	0.4	0	0
species:Ruminococcus bromii	PWY-6628: superpathway of L-phenylalanine biosynthesis	0.02561792957999418	0.6745994941761612	0.839571430450407	0.4	5	0.2	0	0
species:Ruminococcus bromii	PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	-0.03335462655279485	0.5845844950354747	0.7843430686324945	-0.4	5	0.6	0	0
species:Ruminococcus bromii	PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	-0.012723975732064425	0.8348360042356995	0.9257805731432193	0.9	5	0.8	0	0
species:Ruminococcus bromii	FUCCAT-PWY: fucose degradation	0.04086680137330618	0.5029070824140759	0.727759185659638	0.3	5	0.8	0	0
species:Ruminococcus bromii	POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	0.02347801289147404	0.7004127281503777	0.8550939356183552	0.6	5	1.0	1	0
species:Ruminococcus bromii	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	-0.09600902479001655	0.11483073110515815	0.31212784043680847	-0.10000000000000003	5	0.6	0	0
species:Ruminococcus bromii	PWY-7315: dTDP-N-acetylthomosamine biosynthesis	-0.015814022468328394	0.7955237323800118	0.9063841584840094	0.6	5	0.6	0	0
species:Ruminococcus bromii	PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	-0.06889601582327147	0.25836140435711813	0.505246533259969	-0.10000000000000003	5	0.6	0	0
species:Ruminococcus bromii	GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	-0.038357814080304704	0.5295049011306503	0.7469962555245948	0.5	5	0.4	0	0
species:Ruminococcus bromii	FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	-0.046350372805817525	0.4473113857504314	0.684643052639724	1.0125574449829841e-18	5	0.4	0	0
species:Ruminococcus bromii	NAD-BIOSYNTHESIS-II: NAD salvage pathway II	0.01238682741545839	0.8391521165771019	0.9280173237384579	-0.3	5	0.6	0	0
species:Ruminococcus bromii	POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	0.09596198062114814	0.11500949331569436	0.3124430846905893	0.4	5	0.6	0	0
species:Ruminococcus bromii	PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	0.09647582198398365	0.11306871605058141	0.30908292299819456	-0.3	5	0.4	0	0
species:Ruminococcus bromii	POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	-0.07896967540251713	0.19496835245316982	0.42888098876824055	-0.2	5	0.6	0	0
species:Ruminococcus bromii	PWY-5101: L-isoleucine biosynthesis II	0.2812932952556632	2.54358273377785e-06	9.930349202174758e-05	0.3	5	0.8	0	0
species:Ruminococcus bromii	P42-PWY: incomplete reductive TCA cycle	0.10095727592330948	0.09721168485551127	0.2818153492455821	0.3	5	0.6	0	0
species:Ruminococcus bromii	PWY0-1061: superpathway of L-alanine biosynthesis	0.051557108513589876	0.3979007517183748	0.6437771469929215	-0.3	5	0.4	0	0
species:Ruminococcus bromii	PWY-5913: TCA cycle VI (obligate autotrophs)	-0.11855133976986397	0.05124046829962873	0.18826086512251247	-0.2	5	0.6	0	0
species:Ruminococcus bromii	PWY-5838: superpathway of menaquinol-8 biosynthesis I	-0.026526683990045624	0.6637494676144952	0.8333822707318779	-0.1	5	0.2	0	0
species:Ruminococcus bromii	PWY-6629: superpathway of L-tryptophan biosynthesis	-0.019932693169352478	0.7439331912494853	0.8794637105451222	0.6	5	0.8	0	0
species:Ruminococcus bromii	PWY-5897: superpathway of menaquinol-11 biosynthesis	-0.057704659252112774	0.34397702914232164	0.5944049197249286	-0.3	5	0.2	0	0
species:Ruminococcus bromii	PWY-5898: superpathway of menaquinol-12 biosynthesis	-0.057704659252112774	0.34397702914232164	0.5944049197249286	-0.3	5	0.2	0	0
species:Ruminococcus bromii	PWY-5899: superpathway of menaquinol-13 biosynthesis	-0.057704659252112774	0.34397702914232164	0.5944049197249286	-0.3	5	0.2	0	0
species:Ruminococcus bromii	CENTFERM-PWY: pyruvate fermentation to butanoate	0.09459308443470749	0.12030706298910591	0.3213931671893259	-0.3	5	0.4	0	0
species:Ruminococcus bromii	PWY-5265: peptidoglycan biosynthesis II (staphylococci)	-0.0943022234844167	0.12145677912100508	0.3233101324536961	-0.5	5	0.4	0	0
species:Ruminococcus bromii	PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	0.0016823834460612597	0.9780070811749183	0.990472666342635	-0.3	5	0.4	0	0
species:Ruminococcus bromii	PWY-5840: superpathway of menaquinol-7 biosynthesis	-0.046065669584676054	0.45010958243680826	0.6871238293514278	-0.3	5	0.2	0	0
species:Ruminococcus bromii	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	-0.017911858791441724	0.7691193792745835	0.8928325546484267	1.0	5	0.8	0	0
species:Ruminococcus bromii	PWY-6612: superpathway of tetrahydrofolate biosynthesis	-0.045265178555603976	0.4580298063250669	0.6932719533414633	1.0125574449829841e-18	5	0.4	0	0
species:Ruminococcus bromii	HEMESYN2-PWY: heme biosynthesis II (anaerobic)	-0.06205555137488637	0.3087622941342716	0.5594686427795621	0.3	5	0.6	0	0
species:Ruminococcus bromii	P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	-0.029767709317898138	0.6256338892396758	0.8102338225192116	0.9	5	0.6	0	0
species:Ruminococcus bromii	PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	-0.04807441403622135	0.430578306562877	0.671382887922841	-0.2	5	0.4	0	0
species:Ruminococcus bromii	SO4ASSIM-PWY: sulfate reduction I (assimilatory)	0.031495302908790844	0.6057080159173746	0.7978978674367053	0.6	5	0.6	0	0
species:Ruminococcus bromii	PWY-5845: superpathway of menaquinol-9 biosynthesis	-0.04083885969148319	0.5031993772638241	0.7278999421590879	-0.1	5	0.4	0	0
species:Ruminococcus bromii	PWY-5850: superpathway of menaquinol-6 biosynthesis I	-0.04799902151196009	0.4313024086191803	0.6719610868631518	0.3	5	0.4	0	0
species:Ruminococcus bromii	PWY-5896: superpathway of menaquinol-10 biosynthesis	-0.04634244325927281	0.44738918764655367	0.6846872011070915	0.3	5	0.4	0	0
species:Ruminococcus bromii	PWY-6588: pyruvate fermentation to acetone	0.0010545683041353557	0.9862131260574428	0.9940568076979068	0.10000000000000003	5	0.2	0	0
species:Ruminococcus bromii	PWY-5384: sucrose degradation IV (sucrose phosphorylase)	-0.06906753071099232	0.2571751795250217	0.5041551136096424	-0.7999999999999999	5	0.2	0	1
species:Ruminococcus bromii	PWY-6891: thiazole biosynthesis II (Bacillus)	0.06578019894476211	0.28056883655605447	0.5299964918909617	0.7999999999999999	5	0.8	1	0
species:Ruminococcus bromii	PWY-6630: superpathway of L-tyrosine biosynthesis	-0.017433501880740047	0.7751180192238935	0.8959324763626696	0.6	5	0.6	0	0
species:Ruminococcus bromii	PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0.011988784705276293	0.8442539776940735	0.9304618694662898	0.10000000000000003	5	0.4	0	0
species:Ruminococcus bromii	PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	-0.010994967679842897	0.8570200441741253	0.9367372935488021	1.0	5	0.8	0	0
species:Ruminococcus bromii	PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	-0.0294286186119911	0.6295776794448953	0.8126911253283166	-0.1	5	0.4	0	0
species:Ruminococcus bromii	ENTBACSYN-PWY: enterobactin biosynthesis	-0.02431100045294298	0.6903216811436909	0.8489950112966792	-0.2	5	0.4	0	0
species:Ruminococcus bromii	TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	-0.039483694811294795	0.5174820434203079	0.7381795276825676	0.5	5	0.4	0	0
species:Ruminococcus bromii	PWY-6859: all-trans-farnesol biosynthesis	-0.10264727156979525	0.09171225581169694	0.27172954173302133	-0.6	5	0.4	0	0
species:Ruminococcus bromii	P124-PWY: Bifidobacterium shunt	-0.05170861939857925	0.39651373228372433	0.6422699814596353	-0.9	5	0.2	0	1
species:Ruminococcus bromii	PWY-5723: Rubisco shunt	-0.05210203582072797	0.3929257438949091	0.6387546295304539	0.8	5	0.8	0	0
species:Ruminococcus bromii	PWY-7254: TCA cycle VII (acetate-producers)	-0.02699778797803025	0.6581520392112675	0.8301400107910051	0.9	5	0.6	0	0
species:Ruminococcus bromii	PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	-0.14147148034095097	0.019812522352134803	0.10153479822590851	0.2	5	0.4	0	0
species:Ruminococcus bromii	P161-PWY: acetylene degradation	-0.00585072798048287	0.9236232219421088	0.9671844634796057	0.8999999999999999	5	0.8	0	0
species:Ruminococcus bromii	GLYOXYLATE-BYPASS: glyoxylate cycle	-0.03977648599674094	0.5143786183558642	0.7359985114875087	0.5	5	0.4	0	0
species:Ruminococcus bromii	PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	-0.04716769954310126	0.4393332038402069	0.6786512909764726	0.3	5	0.4	0	0
species:Ruminococcus bromii	PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	-0.041301253834577056	0.49837382669908953	0.7244291992245875	-0.1	5	0.4	0	0
species:Ruminococcus bromii	PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	0.0012696429920424454	0.9834017213880268	0.9929661002709518	-0.1	5	0.4	0	0
species:Ruminococcus bromii	PWY-5083: NAD/NADH phosphorylation and dephosphorylation	-0.037963460156672985	0.5337492077283293	0.7498699771945043	0.3	5	0.6	0	0
species:Ruminococcus bromii	PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	-0.036809329494256325	0.5462681623712686	0.7584794383200253	0.8	5	0.6	0	0
species:Ruminococcus bromii	METHGLYUT-PWY: superpathway of methylglyoxal degradation	-0.054875681003410344	0.3681892873440012	0.6168580890267835	-0.2	5	0.4	0	0
species:Ruminococcus bromii	ORNDEG-PWY: superpathway of ornithine degradation	0.015782301489600196	0.7959248641060157	0.9065229467348853	0.8	5	0.6	0	0
species:Ruminococcus bromii	PWY-6531: mannitol cycle	-0.028446011907118856	0.6410650105592457	0.8193443955018275	0.10000000000000003	5	0.2	0	0
species:Ruminococcus bromii	PWY-5918: superpathay of heme biosynthesis from glutamate	-0.04644931535965079	0.44634124004610176	0.6838725795784255	0.5	5	0.8	0	0
species:Ruminococcus bromii	GALACTARDEG-PWY: D-galactarate degradation I	-0.04892078404562862	0.4224976817522858	0.6645264744744122	0.9	5	0.8	0	0
species:Ruminococcus bromii	GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	-0.04892078404562862	0.4224976817522858	0.6645264744744122	0.9	5	0.8	0	0
species:Ruminococcus bromii	KETOGLUCONMET-PWY: ketogluconate metabolism	-0.04117712861344149	0.49966679121847124	0.7255030735102508	0.3	5	0.6	0	0
species:Ruminococcus bromii	PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	0.03781491702290958	0.5353523504027454	0.7508250328453956	-0.2	5	0.6	0	0
species:Ruminococcus bromii	REDCITCYC: TCA cycle VIII (helicobacter)	0.017939824323923687	0.7687691098965969	0.8927023491843615	0.3	5	0.2	0	0
species:Ruminococcus bromii	PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	0.07353091750919032	0.22762077115401494	0.4700392852595606	-0.4	5	0.2	0	0
species:Ruminococcus bromii	PWY-5863: superpathway of phylloquinol biosynthesis	-0.0702354107065476	0.24919786948464565	0.4945662066774131	-0.3	5	0.2	0	0
species:Ruminococcus bromii	GLUDEG-I-PWY: GABA shunt	0.14831279640139325	0.014534234184527034	0.08271747826610285	0.7999999999999999	5	1.0	1	0
species:Ruminococcus bromii	PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	-0.07143748013661327	0.24116837045561781	0.4854191387863357	-0.1	5	0.2	0	0
species:Ruminococcus bromii	PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	-0.07143748013661327	0.24116837045561781	0.4854191387863357	-0.1	5	0.2	0	0
species:Ruminococcus bromii	NONMEVIPP-PWY: methylerythritol phosphate pathway I	-0.04647190302332208	0.44611993194015864	0.6837299751484465	-0.5	5	0.2	0	0
species:Ruminococcus bromii	HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	-0.06408777373135588	0.2931565215911752	0.5434870283800632	0.6	5	0.6	0	0
species:Ruminococcus bromii	GLUCARDEG-PWY: D-glucarate degradation I	-0.05077017107598732	0.405151486267804	0.6501340952737972	0.9	5	0.8	0	0
species:Ruminococcus bromii	PWY-5022: 4-aminobutanoate degradation V	0.15545849404952022	0.01037897872808294	0.06542155966702345	0.9	5	1.0	1	0
species:Ruminococcus bromii	PWY-5941: glycogen degradation II (eukaryotic)	-0.05552535107326359	0.36253770832522464	0.6119437798350342	-0.7999999999999999	5	0.4	0	0
species:Ruminococcus bromii	GLYCOCAT-PWY: glycogen degradation I (bacterial)	-0.04829611810850153	0.42845303493756276	0.6696462572434947	-0.3	5	0.4	0	0
species:Ruminococcus bromii	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	-0.03052079422356489	0.6169132765832478	0.8049311031740312	-0.3	5	0.4	0	0
species:Ruminococcus bromii	PWY-5173: superpathway of acetyl-CoA biosynthesis	-0.08848817819270535	0.14627451248472315	0.3605708757326017	0.5	5	0.6	0	0
species:Ruminococcus bromii	P125-PWY: superpathway of (R,R)-butanediol biosynthesis	-0.07733356699609412	0.2044097060585567	0.4413759594575361	1.0125574449829841e-18	5	0.2	0	0
